Source,Source_Year,Study,Control_ID,Study_Year_Initial,Study_Year_Final,Duration_Years,Collection_Periods,Continent,Country,Site_Name,Latitude,Longitude,Location_Uncertainty,Phylum,Class,Order,Family,Genus,Species,Binomial,Feeding_Guild,Aggregated_Study,Soil_Fauna,Soil_Depth,Pest,Nitrogen_Deposited,Nitrogen_Added,N_Added_Deposited,Fertilizer_Type,Plot_Size,Treatment_Mean,Treatment_N,Treatment_SD,Treatment_SE,Control_Mean,Control_N,Control_SD,Control_SE,SD_Estimated,Sampling_Method,Unit_Measurement,Treatment_ScalingConstant,Control_ScalingConstant,Biome,Vegetation_Type,Land_Use_Described,MAT,MAP,pH,P,K,Checked,Finished,Reviewer,Study_Quality_1,Study_Quality_2,Study_Quality_3,Study_Quality_Total,Data_Retrieved_From,Notes
Li_et_al_2013,2013,146,146b,2006,2010,5,2,Asia,China,Inner_Mongolia_Steppe,42.033333,116.283333,5000,Nematoda,NA,NA,NA,NA,NA,NA,Predator/Omnivore,YES,YES,0-15,NO,20,100.00,Added,NH4NO3,12,26.32,6.00,16.80,6.86,46.42,6.00,17.93,7.32,FromSE,Cotton-wool filter,Individuals/100 gr dry soil,,,NA,Grassland,Experimental grassland in Inner Mongolia,NA,NA,7.7,NA,NA,Y,Y,Juan,1,1,1,3,Figure 2,
Li_et_al_2013,2013,146,146c,2006,2010,5,2,Asia,China,Inner_Mongolia_Steppe,42.033333,116.283333,5000,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-15,NO,20,0.00,Added,NH4NO3,12,163.78,6.00,102.22,41.73,163.78,6.00,102.22,41.73,FromSE,Cotton-wool filter,Individuals/100 gr dry soil,,,NA,Grassland,Experimental grassland in Inner Mongolia,NA,NA,7.7,NA,NA,Y,Y,Juan,1,1,1,3,Figure 2,
Li_et_al_2013,2013,146,146c,2006,2010,5,2,Asia,China,Inner_Mongolia_Steppe,42.033333,116.283333,5000,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-15,NO,20,100.00,Added,NH4NO3,12,126.77,6.00,77.16,31.50,163.78,6.00,102.22,41.73,FromSE,Cotton-wool filter,Individuals/100 gr dry soil,,,NA,Grassland,Experimental grassland in Inner Mongolia,NA,NA,7.7,NA,NA,Y,Y,Juan,1,1,1,3,Figure 2,
Li_et_al_2013,2013,146,146d,2006,2010,5,2,Asia,China,Inner_Mongolia_Steppe,42.033333,116.283333,5000,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-15,NO,20,0.00,Added,NH4NO3,12,140.16,6.00,71.35,29.13,140.16,6.00,71.35,29.13,FromSE,Cotton-wool filter,Individuals/100 gr dry soil,,,NA,Grassland,Experimental grassland in Inner Mongolia,NA,NA,7.7,NA,NA,Y,Y,Juan,1,1,1,3,Figure 2,
Li_et_al_2013,2013,146,146d,2006,2010,5,2,Asia,China,Inner_Mongolia_Steppe,42.033333,116.283333,5000,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-15,NO,20,100.00,Added,NH4NO3,12,122.05,6.00,57.86,23.62,140.16,6.00,71.35,29.13,FromSE,Cotton-wool filter,Individuals/100 gr dry soil,,,NA,Grassland,Experimental grassland in Inner Mongolia,NA,NA,7.7,NA,NA,Y,Y,Juan,1,1,1,3,Figure 2,
Godfrey_et_al_2000,2000,147,147a,1999,1999,1,1,North_America,USA,Shafter,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,50,Added,NA,NA,0.70,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,147,147a,1999,1999,1,1,North_America,USA,Shafter,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,100,Added,NA,NA,1.30,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,147,147a,1999,1999,1,1,North_America,USA,Shafter,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,150,Added,NA,NA,1.70,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,147,147a,1999,1999,1,1,North_America,USA,Shafter,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,200,Added,NA,NA,3.30,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,148,148a,1999,1999,1,1,North_America,USA,Kem Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,50,Added,NA,NA,0.05,20.00,0.00,0.00,0.05,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,148,148a,1999,1999,1,1,North_America,USA,Kem Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,100,Added,NA,NA,0.05,20.00,0.00,0.00,0.05,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,148,148a,1999,1999,1,1,North_America,USA,Kem Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,150,Added,NA,NA,0.05,20.00,0.00,0.00,0.05,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,148,148a,1999,1999,1,1,North_America,USA,Kem Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,200,Added,NA,NA,0.08,20.00,0.00,0.00,0.05,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,149,149a,1999,1999,1,1,North_America,USA,Kings Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,50,Added,NA,NA,0.30,20.00,0.00,0.00,0.30,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,149,149a,1999,1999,1,1,North_America,USA,Kings Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,100,Added,NA,NA,0.90,20.00,0.00,0.00,0.30,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,149,149a,1999,1999,1,1,North_America,USA,Kings Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,150,Added,NA,NA,1.40,20.00,0.00,0.00,0.30,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,149,149a,1999,1999,1,1,North_America,USA,Kings Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,200,Added,NA,NA,1.20,20.00,0.00,0.00,0.30,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,150,150a,1999,1999,1,1,North_America,USA,Tulare Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,60,Added,NA,NA,1.80,20.00,0.00,0.00,1.80,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,150,150a,1999,1999,1,1,North_America,USA,Tulare Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,100,Added,NA,NA,3.20,20.00,0.00,0.00,1.80,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,150,150a,1999,1999,1,1,North_America,USA,Tulare Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,150,Added,NA,NA,7.90,20.00,0.00,0.00,1.80,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,150,150a,1999,1999,1,1,North_America,USA,Tulare Co,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,200,Added,NA,NA,9.00,20.00,0.00,0.00,1.80,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,151,151a,1999,1999,1,1,North_America,USA,West Side REC,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,50,Added,NA,NA,0.70,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,151,151a,1999,1999,1,1,North_America,USA,West Side REC,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,100,Added,NA,NA,1.00,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,151,151a,1999,1999,1,1,North_America,USA,West Side REC,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,150,Added,NA,NA,1.10,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Godfrey_et_al_2000,2000,151,151a,1999,1999,1,1,North_America,USA,West Side REC,35.53263109,-119.278015,5000,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,gossypii,Aphis_gossypii,Herbivore,NO,NO,NA,YES,22.417,200,Added,NA,NA,2.20,20.00,0.00,0.00,0.70,20.00,0.00,0.00,NA,Counting,Individuals/leaf,,,NA,Cropland of cotton,Cropland,NA,NA,NA,NA,NA,Y,Y,Juan,0,0,1,1,Table 1,
Ochoa-Hueso_et_al_2014,2014,152,152a,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Collembola,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,0,Added,NH4NO3,6.25,51.83,6.00,45.83,18.71,51.83,6.00,45.83,18.71,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Ochoa-Hueso_et_al_2014,2014,152,152a,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Collembola,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,10,Added,NH4NO3,6.25,82.37,6.00,43.72,17.85,51.83,6.00,45.83,18.71,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Ochoa-Hueso_et_al_2014,2014,152,152a,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Collembola,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,20,Added,NH4NO3,6.25,88.39,6.00,43.72,17.85,51.83,6.00,45.83,18.71,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Ochoa-Hueso_et_al_2014,2014,152,152a,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Collembola,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,50,Added,NH4NO3,6.25,78.06,6.00,45.32,18.50,51.83,6.00,45.83,18.71,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Ochoa-Hueso_et_al_2014,2014,152,152b,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Pauropoda,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,0,Added,NH4NO3,6.25,1.82,6.00,2.99,1.22,1.82,6.00,2.99,1.22,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Ochoa-Hueso_et_al_2014,2014,152,152b,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Pauropoda,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,10,Added,NH4NO3,6.25,4.18,6.00,2.89,1.18,1.82,6.00,2.99,1.22,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Ochoa-Hueso_et_al_2014,2014,152,152b,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Pauropoda,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,20,Added,NH4NO3,6.25,4.02,6.00,2.89,1.18,1.82,6.00,2.99,1.22,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Ochoa-Hueso_et_al_2014,2014,152,152b,2007,2011,5,1,Europe,Spain,El_Regajal-Mar_de_Ontígola,40.01869598,-3.598436948,100,Arthropoda,Pauropoda,NA,NA,NA,NA,NA,Detritivore,NO,YES,0-10,NO,6.4,50,Added,NH4NO3,6.25,7.12,6.00,3.11,1.27,1.82,6.00,2.99,1.22,FromSE,Berlese-Tullgren funnels,Individuals/250 ml of soil,,,NA,Calcerous shrubland,,NA,425.00,8,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Liu_et_al_2018,2018,153,153a,2011,2011,1,3,Asia,China,Xishuangbanna Tropical Botanical Garden,21.932343,101.252394,2000,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Seira,delamarei,Seira_delamarei,Detritivore,NO,NO,NA,NO,,0.00,Added,NH4NO3,NA,58.82,6.00,9.28,3.79,58.82,6.00,9.28,3.79,FromSE,Bait sampling,Individuals,,,NA,Forest floor ecosystem,Experimental microcosms to mimic tropical forest floor,NA,NA,5.32,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Liu_et_al_2018,2018,153,153a,2011,2011,1,3,Asia,China,Xishuangbanna Tropical Botanical Garden,21.932343,101.252394,2000,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Seira,delamarei,Seira_delamarei,Detritivore,NO,NO,NA,NO,,260.00,Added,NH4NO3,NA,41.04,6.00,13.42,5.48,58.82,6.00,9.28,3.79,FromSE,Bait sampling,Individuals,,,NA,Forest floor ecosystem,Experimental microcosms to mimic tropical forest floor,NA,NA,5.02,NA,NA,Y,Y,Juan,1,1,1,3,Figure 1,
Huntly_and_Inouye_2018,2015,154,154a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,0,Added,NH4NO3,NA,0.13,16.00,0.34,0.09,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,154,154a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,60,Added,NH4NO3,NA,0.19,16.00,0.40,0.10,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,154,154a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,280,Added,NH4NO3,NA,0.00,17.00,0.00,0.00,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,1.00,1.00,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,154,154a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,800,Added,NH4NO3,NA,0.00,15.00,0.00,0.00,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,1.00,1.00,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,155,155a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,0,Added,NH4NO3,NA,0.13,16.00,0.34,0.09,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,155,155a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,60,Added,NH4NO3,NA,0.13,16.00,0.50,0.13,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,155,155a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,280,Added,NH4NO3,NA,0.53,17.00,0.62,0.15,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,155,155a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,800,Added,NH4NO3,NA,0.67,15.00,1.23,0.32,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,156,156a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,0,Added,NH4NO3,NA,0.19,16.00,0.54,0.14,0.19,16.00,0.54,0.14,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,156,156a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,60,Added,NH4NO3,NA,0.69,16.00,0.95,0.24,0.19,16.00,0.54,0.14,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,156,156a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,280,Added,NH4NO3,NA,0.18,17.00,0.53,0.13,0.19,16.00,0.54,0.14,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,156,156a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,800,Added,NH4NO3,NA,0.47,15.00,0.83,0.22,0.19,16.00,0.54,0.14,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,157,157a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,0,Added,NH4NO3,NA,0.13,16.00,0.34,0.09,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,157,157a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,60,Added,NH4NO3,NA,0.25,16.00,0.45,0.11,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,157,157a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,280,Added,NH4NO3,NA,0.29,17.00,0.77,0.19,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
Huntly_and_Inouye_2018,2015,157,157a,1983,1983,1,1,North_America,USA,Cedar_Creek-Minnesota,45.403004,-93.18927086,200,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA,NA,Herbivore,YES,NO,NA,NO,,800,Added,NH4NO3,NA,0.53,15.00,0.74,0.19,0.13,16.00,0.34,0.09,FromSource,Total count,Individuals,,,NA,Grassland,"Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,Supplementary material with raw data. Each sampling date is a study and sample size is the number of plots per sampling date and Nitrogen treatment,
